"Sweep (n)","APD","APD value (ms)","APD value (mV)","Absolute Time (s)"
97,"APD 90",187.049999999996,-44.1894510261137,37300.55
98,"APD 20",87.5500000000029,24.4140613403943,37597.1
98,"APD 50",138,-5.18798803483379,37647.55
98,"APD 90",184.200000000004,-44.5556619462196,37693.75
99,"APD 20",84.1500000000015,23.9257801135864,37982.25
99,"APD 50",136.400000000001,-5.31005834153576,38034.5
99,"APD 90",184.5,-44.4335916395176,38082.6
100,"APD 20",79.5499999999956,23.4374988867785,38387.4
100,"APD 50",129,-5.55419895493971,38436.85
100,"APD 90",175.5,-44.1284158727627,38483.35
101,"APD 20",84,23.4985340401295,38766.15
101,"APD 50",136.200000000004,-5.67626926164168,38818.35
101,"APD 90",183.900000000001,-44.6166970995706,38866.05
102,"APD 20",86.8999999999942,24.2309558803414,39175.4
102,"APD 50",138.449999999997,-5.1269528814828,39226.95
102,"APD 90",186.199999999997,-44.1894510261137,39274.7
103,"APD 20",83.75,23.4374988867785,39557.75
103,"APD 50",133.899999999994,-5.55419895493971,39607.9
103,"APD 90",180.399999999994,-44.3725564861667,39654.4
104,"APD 20",82.8999999999942,23.5595691934805,39948.4
104,"APD 50",130.049999999996,-5.49316380158872,39995.55
104,"APD 90",176.25,-44.3115213328157,40041.75
105,"APD 20",82.0999999999985,23.3154285800766,40344.7
105,"APD 50",132.199999999997,-5.92040987504562,40394.8
105,"APD 90",180.099999999999,-44.9218728663255,40442.7
106,"APD 20",75.8500000000058,22.7050770465667,40732
106,"APD 50",123.350000000006,-5.98144502839661,40779.5
106,"APD 90",170.350000000006,-44.3725564861667,40826.5
107,"APD 20",81.5,23.1933582733746,41094.9
107,"APD 50",131.150000000001,-6.04248018174759,41144.55
107,"APD 90",179.850000000006,-44.9829080196765,41193.25
108,"APD 20",85.1000000000058,24.1699207269904,41491
108,"APD 50",137.75,-5.18798803483379,41543.65
108,"APD 90",185.350000000006,-44.3115213328157,41591.25
109,"APD 20",76,22.5830067398647,41868.4
109,"APD 50",123.600000000006,-6.10351533509858,41916
109,"APD 90",172.350000000006,-44.4946267928686,41964.75
110,"APD 20",77.4500000000044,22.2778309731098,42246.85
110,"APD 50",124.050000000003,-6.34765594850252,42293.45
110,"APD 90",171.450000000004,-44.5556619462196,42340.85
111,"APD 20",86.3000000000029,23.7426746535335,42622.5
111,"APD 50",137.25,-5.31005834153576,42673.45
111,"APD 90",184.75,-44.0673807194117,42720.95
112,"APD 20",89.4000000000015,24.5971668004473,43017.2
112,"APD 50",141.5,-5.00488257478083,43069.3
112,"APD 90",189.900000000001,-44.4335916395176,43117.7
113,"APD 20",94.4499999999971,24.5361316470963,43423.15
113,"APD 50",146.949999999997,-5.00488257478083,43475.65
113,"APD 90",195,-44.2504861794647,43523.7
114,"APD 20",85.9500000000044,23.5595691934805,43820.6
114,"APD 50",134.349999999999,-5.55419895493971,43869
114,"APD 90",182.950000000004,-44.4335916395176,43917.6
115,"APD 20",82.3000000000029,22.8271473532687,44220.95
115,"APD 50",130.900000000001,-6.10351533509858,44269.55
115,"APD 90",177.75,-44.7998025596236,44316.4
116,"APD 20",88.5,24.4750964937453,44602.5
116,"APD 50",139.200000000004,-5.06591772813182,44653.2
116,"APD 90",187.600000000006,-44.3725564861667,44701.6
117,"APD 20",81.5,22.7050770465667,44983
117,"APD 50",128.950000000004,-6.04248018174759,45030.45
117,"APD 90",178.5,-44.3725564861667,45080
118,"APD 20",85.3499999999985,23.8037098068845,45373.65
118,"APD 50",133.699999999997,-5.24902318818478,45422
118,"APD 90",180.150000000001,-44.0673807194117,45468.45
119,"APD 20",79.1500000000015,23.2543934267256,45757.45
119,"APD 50",125.849999999999,-5.67626926164168,45804.15
119,"APD 90",172.199999999997,-44.4946267928686,45850.5
120,"APD 20",86.3000000000029,23.9868152669374,46161.45
120,"APD 50",137.650000000001,-5.31005834153576,46212.8
120,"APD 90",186,-44.3725564861667,46261.15
121,"APD 20",81.5500000000029,23.3764637334276,46552.05
121,"APD 50",129.150000000001,-5.67626926164168,46599.65
121,"APD 90",175.550000000003,-44.1894510261137,46646.05
122,"APD 20",82.1000000000058,23.8037098068845,46943.85
122,"APD 50",132.100000000006,-5.37109349488675,46993.85
122,"APD 90",178.850000000006,-44.3725564861667,47040.6
123,"APD 20",88,23.7426746535335,47350.5
123,"APD 50",137.200000000004,-5.79833956834365,47399.7
123,"APD 90",184.75,-44.9218728663255,47447.25
124,"APD 20",84.2000000000044,24.1088855736394,47732.7
124,"APD 50",134.550000000003,-5.06591772813182,47783.05
124,"APD 90",180.600000000006,-44.0673807194117,47829.1
125,"APD 20",85.7999999999956,23.6816395001825,48121.65
125,"APD 50",136.199999999997,-5.55419895493971,48172.05
125,"APD 90",183.5,-44.4335916395176,48219.35
126,"APD 20",82.8999999999942,22.7661121999177,48517.25
126,"APD 50",129.549999999996,-6.10351533509858,48563.9
126,"APD 90",174.349999999999,-44.1894510261137,48608.7
127,"APD 20",84.3000000000029,23.8037098068845,48887.45
127,"APD 50",135.25,-5.49316380158872,48938.4
