"File Name","Folder","Condition 1","Condition 2","Condition 3","Condition 4","variable","value"
"18704054","RN_STZ_2744_7.1Hz","RN","STZ","2744","7.1Hz","APA (mV)",134.026990638323
"18704058","RN_STZ_2744_7.1Hz","RN","STZ","2744","7.1Hz","APA (mV)",126.594991157442
"18710040","RN_STZ_2744_7.1Hz","RN","STZ","2744","7.1Hz","APA (mV)",112.72699212611
"18710044","RN_STZ_2744_7.1Hz","RN","STZ","2744","7.1Hz","APA (mV)",113.826992049276
"18710048","RN_STZ_2744_7.1Hz","RN","STZ","2744","7.1Hz","APA (mV)",70.8399950518834
"18710052","RN_STZ_2744_7.1Hz","RN","STZ","2744","7.1Hz","APA (mV)",118.004991757446
"18703008","RN_STZ_DMSO_1Hz","RN","STZ","DMSO","1Hz","APA (mV)",102.7799928209
"18703012","RN_STZ_DMSO_1Hz","RN","STZ","DMSO","1Hz","APA (mV)",125.137991259212
"18703016","RN_STZ_DMSO_1Hz","RN","STZ","DMSO","1Hz","APA (mV)",91.9739935756906
"18703019","RN_STZ_DMSO_1Hz","RN","STZ","DMSO","1Hz","APA (mV)",131.836990791292
"18703024","RN_STZ_DMSO_1Hz","RN","STZ","DMSO","1Hz","APA (mV)",139.170990279018
"18703028","RN_STZ_DMSO_1Hz","RN","STZ","DMSO","1Hz","APA (mV)",108.421992426811
"18703032","RN_STZ_DMSO_1Hz","RN","STZ","DMSO","1Hz","APA (mV)",136.241990483607
"18703036","RN_STZ_DMSO_1Hz","RN","STZ","DMSO","1Hz","APA (mV)",129.735990938046
"18704002","RN_STZ_DMSO_1Hz","RN","STZ","DMSO","1Hz","APA (mV)",128.048991055881
"18704006","RN_STZ_DMSO_1Hz","RN","STZ","DMSO","1Hz","APA (mV)",133.071990705029
"18704011","RN_STZ_DMSO_1Hz","RN","STZ","DMSO","1Hz","APA (mV)",128.617991016137
"18704015","RN_STZ_DMSO_1Hz","RN","STZ","DMSO","1Hz","APA (mV)",134.087990634062
"18704018","RN_STZ_DMSO_1Hz","RN","STZ","DMSO","1Hz","APA (mV)",127.363991103728
"18704022","RN_STZ_DMSO_1Hz","RN","STZ","DMSO","1Hz","APA (mV)",129.705990940141
"18704025","RN_STZ_DMSO_1Hz","RN","STZ","DMSO","1Hz","APA (mV)",129.853990929803
"18710000","RN_STZ_DMSO_1Hz","RN","STZ","DMSO","1Hz","APA (mV)",129.024990987708
"18710002","RN_STZ_DMSO_1Hz","RN","STZ","DMSO","1Hz","APA (mV)",121.426991518422
"18710006","RN_STZ_DMSO_1Hz","RN","STZ","DMSO","1Hz","APA (mV)",140.635990176689
"18710009","RN_STZ_DMSO_1Hz","RN","STZ","DMSO","1Hz","APA (mV)",130.167990907871
"18710014","RN_STZ_DMSO_1Hz","RN","STZ","DMSO","1Hz","APA (mV)",142.16399006996
"18710017","RN_STZ_DMSO_1Hz","RN","STZ","DMSO","1Hz","APA (mV)",124.436991308176
"18710021","RN_STZ_DMSO_1Hz","RN","STZ","DMSO","1Hz","APA (mV)",117.42999179761
"18710026","RN_STZ_DMSO_1Hz","RN","STZ","DMSO","1Hz","APA (mV)",126.672991151994
"18710031","RN_STZ_DMSO_1Hz","RN","STZ","DMSO","1Hz","APA (mV)",128.651991013762
"18703009","RN_STZ_DMSO_2Hz","RN","STZ","DMSO","2Hz","APA (mV)",100.015993013963
"18703013","RN_STZ_DMSO_2Hz","RN","STZ","DMSO","2Hz","APA (mV)",123.447991377257
"18703017","RN_STZ_DMSO_2Hz","RN","STZ","DMSO","2Hz","APA (mV)",99.0429305819311
"18703020","RN_STZ_DMSO_2Hz","RN","STZ","DMSO","2Hz","APA (mV)",137.866990370102
"18703025","RN_STZ_DMSO_2Hz","RN","STZ","DMSO","2Hz","APA (mV)",138.972990292849
"18703029","RN_STZ_DMSO_2Hz","RN","STZ","DMSO","2Hz","APA (mV)",103.355992780667
"18703033","RN_STZ_DMSO_2Hz","RN","STZ","DMSO","2Hz","APA (mV)",138.085990354805
"18703037","RN_STZ_DMSO_2Hz","RN","STZ","DMSO","2Hz","APA (mV)",130.837990861072
"18704003","RN_STZ_DMSO_2Hz","RN","STZ","DMSO","2Hz","APA (mV)",127.422991099607
"18704007","RN_STZ_DMSO_2Hz","RN","STZ","DMSO","2Hz","APA (mV)",141.097990144419
"18704012","RN_STZ_DMSO_2Hz","RN","STZ","DMSO","2Hz","APA (mV)",133.605990667729
"18704016","RN_STZ_DMSO_2Hz","RN","STZ","DMSO","2Hz","APA (mV)",129.328990966474
"18704019","RN_STZ_DMSO_2Hz","RN","STZ","DMSO","2Hz","APA (mV)",129.397990961655
"18704023","RN_STZ_DMSO_2Hz","RN","STZ","DMSO","2Hz","APA (mV)",129.258990971364
"18710001","RN_STZ_DMSO_2Hz","RN","STZ","DMSO","2Hz","APA (mV)",128.693991010828
"18710003","RN_STZ_DMSO_2Hz","RN","STZ","DMSO","2Hz","APA (mV)",120.185991605105
"18710007","RN_STZ_DMSO_2Hz","RN","STZ","DMSO","2Hz","APA (mV)",115.467991934654
"18710010","RN_STZ_DMSO_2Hz","RN","STZ","DMSO","2Hz","APA (mV)",128.942990993436
"18710015","RN_STZ_DMSO_2Hz","RN","STZ","DMSO","2Hz","APA (mV)",140.97099015329
"18710018","RN_STZ_DMSO_2Hz","RN","STZ","DMSO","2Hz","APA (mV)",130.903990856462
"18710022","RN_STZ_DMSO_2Hz","RN","STZ","DMSO","2Hz","APA (mV)",122.456991446478
"18710027","RN_STZ_DMSO_2Hz","RN","STZ","DMSO","2Hz","APA (mV)",126.155991188106
"18710032","RN_STZ_DMSO_2Hz","RN","STZ","DMSO","2Hz","APA (mV)",127.691991080817
"18703010","RN_STZ_DMSO_4Hz","RN","STZ","DMSO","4Hz","APA (mV)",76.0239946897852
"18703014","RN_STZ_DMSO_4Hz","RN","STZ","DMSO","4Hz","APA (mV)",115.881991905736
"18703018","RN_STZ_DMSO_4Hz","RN","STZ","DMSO","4Hz","APA (mV)",95.4489933329647
"18703021","RN_STZ_DMSO_4Hz","RN","STZ","DMSO","4Hz","APA (mV)",136.487990466424
"18703026","RN_STZ_DMSO_4Hz","RN","STZ","DMSO","4Hz","APA (mV)",138.031990358577
"18703030","RN_STZ_DMSO_4Hz","RN","STZ","DMSO","4Hz","APA (mV)",93.4879934699389
"18703034","RN_STZ_DMSO_4Hz","RN","STZ","DMSO","4Hz","APA (mV)",138.347990336504
"18703038","RN_STZ_DMSO_4Hz","RN","STZ","DMSO","4Hz","APA (mV)",119.810991631299
"18704004","RN_STZ_DMSO_4Hz","RN","STZ","DMSO","4Hz","APA (mV)",133.800990654109
"18704008","RN_STZ_DMSO_4Hz","RN","STZ","DMSO","4Hz","APA (mV)",137.121990422139
"18704013","RN_STZ_DMSO_4Hz","RN","STZ","DMSO","4Hz","APA (mV)",138.350990336295
"18704020","RN_STZ_DMSO_4Hz","RN","STZ","DMSO","4Hz","APA (mV)",126.906991135649
"18704024","RN_STZ_DMSO_4Hz","RN","STZ","DMSO","4Hz","APA (mV)",127.44299109821
"18710004","RN_STZ_DMSO_4Hz","RN","STZ","DMSO","4Hz","APA (mV)",120.161991606782
"18710011","RN_STZ_DMSO_4Hz","RN","STZ","DMSO","4Hz","APA (mV)",128.064991054764
"18710019","RN_STZ_DMSO_4Hz","RN","STZ","DMSO","4Hz","APA (mV)",132.268990761118
"18710023","RN_STZ_DMSO_4Hz","RN","STZ","DMSO","4Hz","APA (mV)",124.319991316349
"18710028","RN_STZ_DMSO_4Hz","RN","STZ","DMSO","4Hz","APA (mV)",122.089928972117
"18710033","RN_STZ_DMSO_4Hz","RN","STZ","DMSO","4Hz","APA (mV)",124.914928774793
"18703015","RN_STZ_DMSO_7.1Hz","RN","STZ","DMSO","7.1Hz","APA (mV)",109.401992358359
"18703022","RN_STZ_DMSO_7.1Hz","RN","STZ","DMSO","7.1Hz","APA (mV)",116.641991852651
"18703027","RN_STZ_DMSO_7.1Hz","RN","STZ","DMSO","7.1Hz","APA (mV)",132.505990744563
"18703031","RN_STZ_DMSO_7.1Hz","RN","STZ","DMSO","7.1Hz","APA (mV)",81.5759943019825
"18703035","RN_STZ_DMSO_7.1Hz","RN","STZ","DMSO","7.1Hz","APA (mV)",134.221990624702
"18703039","RN_STZ_DMSO_7.1Hz","RN","STZ","DMSO","7.1Hz","APA (mV)",102.77899282097
"18704005","RN_STZ_DMSO_7.1Hz","RN","STZ","DMSO","7.1Hz","APA (mV)",122.34199145451
"18704014","RN_STZ_DMSO_7.1Hz","RN","STZ","DMSO","7.1Hz","APA (mV)",123.973991340517
"18704021","RN_STZ_DMSO_7.1Hz","RN","STZ","DMSO","7.1Hz","APA (mV)",123.914991344638
"18710005","RN_STZ_DMSO_7.1Hz","RN","STZ","DMSO","7.1Hz","APA (mV)",120.103991610833
"18710012","RN_STZ_DMSO_7.1Hz","RN","STZ","DMSO","7.1Hz","APA (mV)",130.885990857719
"18710020","RN_STZ_DMSO_7.1Hz","RN","STZ","DMSO","7.1Hz","APA (mV)",127.252991111481
"18710024","RN_STZ_DMSO_7.1Hz","RN","STZ","DMSO","7.1Hz","APA (mV)",121.652991502637
"18711036","RN_CTR_2744_1Hz","RN","CTR","2744","1Hz","dV/dt max y (V/s)",246.799982761223
"18711040","RN_CTR_2744_1Hz","RN","CTR","2744","1Hz","dV/dt max y (V/s)",349.19997560866
"18711044","RN_CTR_2744_1Hz","RN","CTR","2744","1Hz","dV/dt max y (V/s)",378.899973534148
"18711048","RN_CTR_2744_1Hz","RN","CTR","2744","1Hz","dV/dt max y (V/s)",329.899976956748
"18711052","RN_CTR_2744_1Hz","RN","CTR","2744","1Hz","dV/dt max y (V/s)",355.399975175603
"18711056","RN_CTR_2744_1Hz","RN","CTR","2744","1Hz","dV/dt max y (V/s)",358.999974924141
"18711069","RN_CTR_2744_1Hz","RN","CTR","2744","1Hz","dV/dt max y (V/s)",356.699975084797
"18712047","RN_CTR_2744_1Hz","RN","CTR","2744","1Hz","dV/dt max y (V/s)",362.699974665696
"18712051","RN_CTR_2744_1Hz","RN","CTR","2744","1Hz","dV/dt max y (V/s)",342.29997609063
"18712055","RN_CTR_2744_1Hz","RN","CTR","2744","1Hz","dV/dt max y (V/s)",378.599973555094
"18712059","RN_CTR_2744_1Hz","RN","CTR","2744","1Hz","dV/dt max y (V/s)",319.699977669221
"18712064","RN_CTR_2744_1Hz","RN","CTR","2744","1Hz","dV/dt max y (V/s)",362.299974693633
"18712068","RN_CTR_2744_1Hz","RN","CTR","2744","1Hz","dV/dt max y (V/s)",313.699978088309
"18713029","RN_CTR_2744_1Hz","RN","CTR","2744","1Hz","dV/dt max y (V/s)",306.899978563284
"18713031","RN_CTR_2744_1Hz","RN","CTR","2744","1Hz","dV/dt max y (V/s)",318.299977766998
"18713036","RN_CTR_2744_1Hz","RN","CTR","2744","1Hz","dV/dt max y (V/s)",347.299975741381
"18713040","RN_CTR_2744_1Hz","RN","CTR","2744","1Hz","dV/dt max y (V/s)",369.899974162787
"18713042","RN_CTR_2744_1Hz","RN","CTR","2744","1Hz","dV/dt max y (V/s)",309.799978360715
"18716027","RN_CTR_2744_1Hz","RN","CTR","2744","1Hz","dV/dt max y (V/s)",319.799977662225
"18716031","RN_CTR_2744_1Hz","RN","CTR","2744","1Hz","dV/dt max y (V/s)",381.199973373494
"18716035","RN_CTR_2744_1Hz","RN","CTR","2744","1Hz","dV/dt max y (V/s)",397.199972255907
"18716039","RN_CTR_2744_1Hz","RN","CTR","2744","1Hz","dV/dt max y (V/s)",387.099972961362
"18716044","RN_CTR_2744_1Hz","RN","CTR","2744","1Hz","dV/dt max y (V/s)",384.999973108059
"18716049","RN_CTR_2744_1Hz","RN","CTR","2744","1Hz","dV/dt max y (V/s)",385.1999730941
"18716053","RN_CTR_2744_1Hz","RN","CTR","2744","1Hz","dV/dt max y (V/s)",307.299978535351
"18711037","RN_CTR_2744_2Hz","RN","CTR","2744","2Hz","dV/dt max y (V/s)",239.399983278101
"18711041","RN_CTR_2744_2Hz","RN","CTR","2744","2Hz","dV/dt max y (V/s)",330.199976935803
"18711045","RN_CTR_2744_2Hz","RN","CTR","2744","2Hz","dV/dt max y (V/s)",357.606225021494
"18711049","RN_CTR_2744_2Hz","RN","CTR","2744","2Hz","dV/dt max y (V/s)",345.399975874091
"18711053","RN_CTR_2744_2Hz","RN","CTR","2744","2Hz","dV/dt max y (V/s)",323.599977396803
"18711057","RN_CTR_2744_2Hz","RN","CTR","2744","2Hz","dV/dt max y (V/s)",352.199975399117
"18711070","RN_CTR_2744_2Hz","RN","CTR","2744","2Hz","dV/dt max y (V/s)",344.09997596489
"18712048","RN_CTR_2744_2Hz","RN","CTR","2744","2Hz","dV/dt max y (V/s)",312.999978137207
"18712052","RN_CTR_2744_2Hz","RN","CTR","2744","2Hz","dV/dt max y (V/s)",339.299976300171
"18712056","RN_CTR_2744_2Hz","RN","CTR","2744","2Hz","dV/dt max y (V/s)",374.099973869419
"18712060","RN_CTR_2744_2Hz","RN","CTR","2744","2Hz","dV/dt max y (V/s)",332.499976775149
"18712065","RN_CTR_2744_2Hz","RN","CTR","2744","2Hz","dV/dt max y (V/s)",349.799975566755
"18712069","RN_CTR_2744_2Hz","RN","CTR","2744","2Hz","dV/dt max y (V/s)",294.999979394489
"18713032","RN_CTR_2744_2Hz","RN","CTR","2744","2Hz","dV/dt max y (V/s)",347.399975734393
"18713037","RN_CTR_2744_2Hz","RN","CTR","2744","2Hz","dV/dt max y (V/s)",345.19997588806
"18713043","RN_CTR_2744_2Hz","RN","CTR","2744","2Hz","dV/dt max y (V/s)",291.199979659914
"18716028","RN_CTR_2744_2Hz","RN","CTR","2744","2Hz","dV/dt max y (V/s)",319.899977655245
"18716032","RN_CTR_2744_2Hz","RN","CTR","2744","2Hz","dV/dt max y (V/s)",387.199972954395
"18716036","RN_CTR_2744_2Hz","RN","CTR","2744","2Hz","dV/dt max y (V/s)",366.999974365349
"18716040","RN_CTR_2744_2Hz","RN","CTR","2744","2Hz","dV/dt max y (V/s)",377.499973631931
"18716045","RN_CTR_2744_2Hz","RN","CTR","2744","2Hz","dV/dt max y (V/s)",388.599972856601
"18716050","RN_CTR_2744_2Hz","RN","CTR","2744","2Hz","dV/dt max y (V/s)",396.599972297806
"18716054","RN_CTR_2744_2Hz","RN","CTR","2744","2Hz","dV/dt max y (V/s)",305.299978675039
"18711038","RN_CTR_2744_4Hz","RN","CTR","2744","4Hz","dV/dt max y (V/s)",226.399984186143
"18711042","RN_CTR_2744_4Hz","RN","CTR","2744","4Hz","dV/dt max y (V/s)",325.199977285042
"18711046","RN_CTR_2744_4Hz","RN","CTR","2744","4Hz","dV/dt max y (V/s)",341.29997616047
"18711050","RN_CTR_2744_4Hz","RN","CTR","2744","4Hz","dV/dt max y (V/s)",290.799979687856
"18711054","RN_CTR_2744_4Hz","RN","CTR","2744","4Hz","dV/dt max y (V/s)",224.399984325845
"18711058","RN_CTR_2744_4Hz","RN","CTR","2744","4Hz","dV/dt max y (V/s)",297.799979198911
"18711071","RN_CTR_2744_4Hz","RN","CTR","2744","4Hz","dV/dt max y (V/s)",340.7999761954
"18712049","RN_CTR_2744_4Hz","RN","CTR","2744","4Hz","dV/dt max y (V/s)",300.499979010318
"18712053","RN_CTR_2744_4Hz","RN","CTR","2744","4Hz","dV/dt max y (V/s)",333.899976677357
"18712057","RN_CTR_2744_4Hz","RN","CTR","2744","4Hz","dV/dt max y (V/s)",353.999975273389
"18712061","RN_CTR_2744_4Hz","RN","CTR","2744","4Hz","dV/dt max y (V/s)",361.299974763489
"18712066","RN_CTR_2744_4Hz","RN","CTR","2744","4Hz","dV/dt max y (V/s)",349.799975566755
"18712072","RN_CTR_2744_4Hz","RN","CTR","2744","4Hz","dV/dt max y (V/s)",309.399978388661
"18713033","RN_CTR_2744_4Hz","RN","CTR","2744","4Hz","dV/dt max y (V/s)",310.499978311828
"18713038","RN_CTR_2744_4Hz","RN","CTR","2744","4Hz","dV/dt max y (V/s)",332.999976740217
"18713044","RN_CTR_2744_4Hz","RN","CTR","2744","4Hz","dV/dt max y (V/s)",292.299979583082
"18716029","RN_CTR_2744_4Hz","RN","CTR","2744","4Hz","dV/dt max y (V/s)",313.799978081323
"18716033","RN_CTR_2744_4Hz","RN","CTR","2744","4Hz","dV/dt max y (V/s)",370.59997411389
"18716037","RN_CTR_2744_4Hz","RN","CTR","2744","4Hz","dV/dt max y (V/s)",401.999971920631
"18716042","RN_CTR_2744_4Hz","RN","CTR","2744","4Hz","dV/dt max y (V/s)",250.899982474841
"18716046","RN_CTR_2744_4Hz","RN","CTR","2744","4Hz","dV/dt max y (V/s)",357.899975000973
"18716051","RN_CTR_2744_4Hz","RN","CTR","2744","4Hz","dV/dt max y (V/s)",360.59997481238
"18716055","RN_CTR_2744_4Hz","RN","CTR","2744","4Hz","dV/dt max y (V/s)",337.099976453839
"18711043","RN_CTR_2744_7.1Hz","RN","CTR","2744","7.1Hz","dV/dt max y (V/s)",238.499983340968
"18711047","RN_CTR_2744_7.1Hz","RN","CTR","2744","7.1Hz","dV/dt max y (V/s)",300.899978982377
"18711051","RN_CTR_2744_7.1Hz","RN","CTR","2744","7.1Hz","dV/dt max y (V/s)",283.999980162831
"18711055","RN_CTR_2744_7.1Hz","RN","CTR","2744","7.1Hz","dV/dt max y (V/s)",297.099979247804
"18711059","RN_CTR_2744_7.1Hz","RN","CTR","2744","7.1Hz","dV/dt max y (V/s)",327.099977152334
"18711072","RN_CTR_2744_7.1Hz","RN","CTR","2744","7.1Hz","dV/dt max y (V/s)",320.59997760635
"18712050","RN_CTR_2744_7.1Hz","RN","CTR","2744","7.1Hz","dV/dt max y (V/s)",11.199999217689
"18712054","RN_CTR_2744_7.1Hz","RN","CTR","2744","7.1Hz","dV/dt max y (V/s)",314.199978053383
"18712063","RN_CTR_2744_7.1Hz","RN","CTR","2744","7.1Hz","dV/dt max y (V/s)",261.299981748409
"18712067","RN_CTR_2744_7.1Hz","RN","CTR","2744","7.1Hz","dV/dt max y (V/s)",319.499977683182
"18712073","RN_CTR_2744_7.1Hz","RN","CTR","2744","7.1Hz","dV/dt max y (V/s)",265.599981448055
"18713034","RN_CTR_2744_7.1Hz","RN","CTR","2744","7.1Hz","dV/dt max y (V/s)",325.799977243132
"18713039","RN_CTR_2744_7.1Hz","RN","CTR","2744","7.1Hz","dV/dt max y (V/s)",345.299975881076
"18713045","RN_CTR_2744_7.1Hz","RN","CTR","2744","7.1Hz","dV/dt max y (V/s)",265.099981482978
"18716030","RN_CTR_2744_7.1Hz","RN","CTR","2744","7.1Hz","dV/dt max y (V/s)",293.999979464337
"18716034","RN_CTR_2744_7.1Hz","RN","CTR","2744","7.1Hz","dV/dt max y (V/s)",291.699979624991
"18716043","RN_CTR_2744_7.1Hz","RN","CTR","2744","7.1Hz","dV/dt max y (V/s)",289.999979743733
"18716047","RN_CTR_2744_7.1Hz","RN","CTR","2744","7.1Hz","dV/dt max y (V/s)",265.799981434086
"18716052","RN_CTR_2744_7.1Hz","RN","CTR","2744","7.1Hz","dV/dt max y (V/s)",361.899974721582
"18716056","RN_CTR_2744_7.1Hz","RN","CTR","2744","7.1Hz","dV/dt max y (V/s)",265.499981455039
"18711000","RN_CTR_DMSO_1Hz","RN","CTR","DMSO","1Hz","dV/dt max y (V/s)",181.6999873084
"18711005","RN_CTR_DMSO_1Hz","RN","CTR","DMSO","1Hz","dV/dt max y (V/s)",283.699980183791
"18711019","RN_CTR_DMSO_1Hz","RN","CTR","DMSO","1Hz","dV/dt max y (V/s)",328.599977047554
"18711023","RN_CTR_DMSO_1Hz","RN","CTR","DMSO","1Hz","dV/dt max y (V/s)",205.69998563202
"18711027","RN_CTR_DMSO_1Hz","RN","CTR","DMSO","1Hz","dV/dt max y (V/s)",370.799974099915
"18711031","RN_CTR_DMSO_1Hz","RN","CTR","DMSO","1Hz","dV/dt max y (V/s)",344.699975922967
"18712004","RN_CTR_DMSO_1Hz","RN","CTR","DMSO","1Hz","dV/dt max y (V/s)",342.19997609761
"18712008","RN_CTR_DMSO_1Hz","RN","CTR","DMSO","1Hz","dV/dt max y (V/s)",378.599973555094
"18712010","RN_CTR_DMSO_1Hz","RN","CTR","DMSO","1Hz","dV/dt max y (V/s)",355.916641806171
"18712017","RN_CTR_DMSO_1Hz","RN","CTR","DMSO","1Hz","dV/dt max y (V/s)",343.29997602078
"18712021","RN_CTR_DMSO_1Hz","RN","CTR","DMSO","1Hz","dV/dt max y (V/s)",289.099979806601
"18712026","RN_CTR_DMSO_1Hz","RN","CTR","DMSO","1Hz","dV/dt max y (V/s)",364.999974505054
"18712032","RN_CTR_DMSO_1Hz","RN","CTR","DMSO","1Hz","dV/dt max y (V/s)",362.299974693633
"18712036","RN_CTR_DMSO_1Hz","RN","CTR","DMSO","1Hz","dV/dt max y (V/s)",360.59997481239
"18712040","RN_CTR_DMSO_1Hz","RN","CTR","DMSO","1Hz","dV/dt max y (V/s)",380.699973408408
"18712044","RN_CTR_DMSO_1Hz","RN","CTR","DMSO","1Hz","dV/dt max y (V/s)",295.69997934559
"18713000","RN_CTR_DMSO_1Hz","RN","CTR","DMSO","1Hz","dV/dt max y (V/s)",529.099963042798
"18713004","RN_CTR_DMSO_1Hz","RN","CTR","DMSO","1Hz","dV/dt max y (V/s)",441.599969154601
"18713008","RN_CTR_DMSO_1Hz","RN","CTR","DMSO","1Hz","dV/dt max y (V/s)",493.599965522433
"18713012","RN_CTR_DMSO_1Hz","RN","CTR","DMSO","1Hz","dV/dt max y (V/s)",455.099968211633
"18713017","RN_CTR_DMSO_1Hz","RN","CTR","DMSO","1Hz","dV/dt max y (V/s)",462.999967659809
"18713021","RN_CTR_DMSO_1Hz","RN","CTR","DMSO","1Hz","dV/dt max y (V/s)",326.999977159317
"18713025","RN_CTR_DMSO_1Hz","RN","CTR","DMSO","1Hz","dV/dt max y (V/s)",400.699972011424
"18716001","RN_CTR_DMSO_1Hz","RN","CTR","DMSO","1Hz","dV/dt max y (V/s)",284.799980106957
"18716005","RN_CTR_DMSO_1Hz","RN","CTR","DMSO","1Hz","dV/dt max y (V/s)",405.199971697103
"18716009","RN_CTR_DMSO_1Hz","RN","CTR","DMSO","1Hz","dV/dt max y (V/s)",0.53846150085053
"18716016","RN_CTR_DMSO_1Hz","RN","CTR","DMSO","1Hz","dV/dt max y (V/s)",423.799970397907
"18716020","RN_CTR_DMSO_1Hz","RN","CTR","DMSO","1Hz","dV/dt max y (V/s)",368.399974267561
"18716023","RN_CTR_DMSO_1Hz","RN","CTR","DMSO","1Hz","dV/dt max y (V/s)",339.899976258256
"18711001","RN_CTR_DMSO_2Hz","RN","CTR","DMSO","2Hz","dV/dt max y (V/s)",192.299986567998
"18711006","RN_CTR_DMSO_2Hz","RN","CTR","DMSO","2Hz","dV/dt max y (V/s)",205.199985666947
"18711020","RN_CTR_DMSO_2Hz","RN","CTR","DMSO","2Hz","dV/dt max y (V/s)",348.799975636605
"18711024","RN_CTR_DMSO_2Hz","RN","CTR","DMSO","2Hz","dV/dt max y (V/s)",204.999985680917
"18711028","RN_CTR_DMSO_2Hz","RN","CTR","DMSO","2Hz","dV/dt max y (V/s)",366.199974421228
"18711032","RN_CTR_DMSO_2Hz","RN","CTR","DMSO","2Hz","dV/dt max y (V/s)",372.306223994711
"18712005","RN_CTR_DMSO_2Hz","RN","CTR","DMSO","2Hz","dV/dt max y (V/s)",357.999974993985
"18712011","RN_CTR_DMSO_2Hz","RN","CTR","DMSO","2Hz","dV/dt max y (V/s)",340.599976209367
"18712018","RN_CTR_DMSO_2Hz","RN","CTR","DMSO","2Hz","dV/dt max y (V/s)",345.799975846151
"18712022","RN_CTR_DMSO_2Hz","RN","CTR","DMSO","2Hz","dV/dt max y (V/s)",286.999979953282
"18712027","RN_CTR_DMSO_2Hz","RN","CTR","DMSO","2Hz","dV/dt max y (V/s)",371.599974044041
"18712033","RN_CTR_DMSO_2Hz","RN","CTR","DMSO","2Hz","dV/dt max y (V/s)",385.099973101074
"18712037","RN_CTR_DMSO_2Hz","RN","CTR","DMSO","2Hz","dV/dt max y (V/s)",290.699979694842
"18712041","RN_CTR_DMSO_2Hz","RN","CTR","DMSO","2Hz","dV/dt max y (V/s)",385.893723045636
"18713001","RN_CTR_DMSO_2Hz","RN","CTR","DMSO","2Hz","dV/dt max y (V/s)",467.099967373445
"18713005","RN_CTR_DMSO_2Hz","RN","CTR","DMSO","2Hz","dV/dt max y (V/s)",379.299973506197
"18713009","RN_CTR_DMSO_2Hz","RN","CTR","DMSO","2Hz","dV/dt max y (V/s)",441.499969161581
"18713013","RN_CTR_DMSO_2Hz","RN","CTR","DMSO","2Hz","dV/dt max y (V/s)",394.499972444489
"18713018","RN_CTR_DMSO_2Hz","RN","CTR","DMSO","2Hz","dV/dt max y (V/s)",457.199968064944
"18713022","RN_CTR_DMSO_2Hz","RN","CTR","DMSO","2Hz","dV/dt max y (V/s)",320.699977599366
"18713026","RN_CTR_DMSO_2Hz","RN","CTR","DMSO","2Hz","dV/dt max y (V/s)",383.799973191882
"18716002","RN_CTR_DMSO_2Hz","RN","CTR","DMSO","2Hz","dV/dt max y (V/s)",421.799970537613
"18716006","RN_CTR_DMSO_2Hz","RN","CTR","DMSO","2Hz","dV/dt max y (V/s)",353.49997530831
"18716010","RN_CTR_DMSO_2Hz","RN","CTR","DMSO","2Hz","dV/dt max y (V/s)",0.785714230832782
"18716017","RN_CTR_DMSO_2Hz","RN","CTR","DMSO","2Hz","dV/dt max y (V/s)",433.499969720378
"18716021","RN_CTR_DMSO_2Hz","RN","CTR","DMSO","2Hz","dV/dt max y (V/s)",342.299976090625
"18716024","RN_CTR_DMSO_2Hz","RN","CTR","DMSO","2Hz","dV/dt max y (V/s)",328.299977068507
"18711002","RN_CTR_DMSO_4Hz","RN","CTR","DMSO","4Hz","dV/dt max y (V/s)",266.099981413129
"18711007","RN_CTR_DMSO_4Hz","RN","CTR","DMSO","4Hz","dV/dt max y (V/s)",321.499977543484
"18711021","RN_CTR_DMSO_4Hz","RN","CTR","DMSO","4Hz","dV/dt max y (V/s)",339.499976286205
"18711025","RN_CTR_DMSO_4Hz","RN","CTR","DMSO","4Hz","dV/dt max y (V/s)",217.799984786846
"18711029","RN_CTR_DMSO_4Hz","RN","CTR","DMSO","4Hz","dV/dt max y (V/s)",365.799974449164
"18711033","RN_CTR_DMSO_4Hz","RN","CTR","DMSO","4Hz","dV/dt max y (V/s)",374.599973834491
"18712012","RN_CTR_DMSO_4Hz","RN","CTR","DMSO","4Hz","dV/dt max y (V/s)",334.799976614489
"18712019","RN_CTR_DMSO_4Hz","RN","CTR","DMSO","4Hz","dV/dt max y (V/s)",325.599977257105
"18712028","RN_CTR_DMSO_4Hz","RN","CTR","DMSO","4Hz","dV/dt max y (V/s)",349.699975573736
"18712038","RN_CTR_DMSO_4Hz","RN","CTR","DMSO","4Hz","dV/dt max y (V/s)",311.499978241979
"18713002","RN_CTR_DMSO_4Hz","RN","CTR","DMSO","4Hz","dV/dt max y (V/s)",484.799966137111
"18713010","RN_CTR_DMSO_4Hz","RN","CTR","DMSO","4Hz","dV/dt max y (V/s)",419.199970719218
"18713014","RN_CTR_DMSO_4Hz","RN","CTR","DMSO","4Hz","dV/dt max y (V/s)",416.199970928771
"18713019","RN_CTR_DMSO_4Hz","RN","CTR","DMSO","4Hz","dV/dt max y (V/s)",433.899969692434
"18713023","RN_CTR_DMSO_4Hz","RN","CTR","DMSO","4Hz","dV/dt max y (V/s)",331.499976844992
"18713027","RN_CTR_DMSO_4Hz","RN","CTR","DMSO","4Hz","dV/dt max y (V/s)",350.299975531828
"18716003","RN_CTR_DMSO_4Hz","RN","CTR","DMSO","4Hz","dV/dt max y (V/s)",404.699971732031
