"File Name","Folder","Condition 1","Condition 2","Condition 3","Condition 4","variable","value"
"17n30005","GP_CTRL_Tyr_2Hz","GP","CTRL","Tyr","2Hz","APA (mV)",135.052483819726
"17n30009","GP_CTRL_Tyr_2Hz","GP","CTRL","Tyr","2Hz","APA (mV)",44.4946267928686
"17n30014","GP_CTRL_Tyr_2Hz","GP","CTRL","Tyr","2Hz","APA (mV)",130.902093391859
"18215007","GP_CTRL_Tyr_2Hz","GP","CTRL","Tyr","2Hz","APA (mV)",134.331851147082
"18215023","GP_CTRL_Tyr_2Hz","GP","CTRL","Tyr","2Hz","APA (mV)",133.484927300027
"18215030","GP_CTRL_Tyr_2Hz","GP","CTRL","Tyr","2Hz","APA (mV)",133.772463927548
"18215034","GP_CTRL_Tyr_2Hz","GP","CTRL","Tyr","2Hz","APA (mV)",135.855593856922
"18215050","GP_CTRL_Tyr_2Hz","GP","CTRL","Tyr","2Hz","APA (mV)",134.041445867154
"18215065","GP_CTRL_Tyr_2Hz","GP","CTRL","Tyr","2Hz","APA (mV)",132.837100137109
"18215069","GP_CTRL_Tyr_2Hz","GP","CTRL","Tyr","2Hz","APA (mV)",136.009219348637
"18d03013","GP_CTRL_Tyr_2Hz","GP","CTRL","Tyr","2Hz","APA (mV)",131.989443868163
"18d03017","GP_CTRL_Tyr_2Hz","GP","CTRL","Tyr","2Hz","APA (mV)",135.310000583008
"18d03021","GP_CTRL_Tyr_2Hz","GP","CTRL","Tyr","2Hz","APA (mV)",137.160098280611
"18d12022","GP_CTRL_Tyr_2Hz","GP","CTRL","Tyr","2Hz","APA (mV)",131.881960955604
"18d12026","GP_CTRL_Tyr_2Hz","GP","CTRL","Tyr","2Hz","APA (mV)",131.724551284117
"18d12054","GP_CTRL_Tyr_2Hz","GP","CTRL","Tyr","2Hz","APA (mV)",132.004214376305
"19307007","GP_CTRL_Tyr_2Hz","GP","CTRL","Tyr","2Hz","APA (mV)",135.303897067247
"19307007_2","GP_CTRL_Tyr_2Hz","GP","CTRL","Tyr","2Hz","APA (mV)",125.989984250172
"19307011","GP_CTRL_Tyr_2Hz","GP","CTRL","Tyr","2Hz","APA (mV)",128.813418406548
"19314013","GP_CTRL_Tyr_2Hz","GP","CTRL","Tyr","2Hz","APA (mV)",121.187738384516
"17421007","GP_CTRL_Tyr_4Hz","GP","CTRL","Tyr","4Hz","APA (mV)",134.777957114085
"17421043","GP_CTRL_Tyr_4Hz","GP","CTRL","Tyr","4Hz","APA (mV)",127.478518474367
"17502013","GP_CTRL_Tyr_4Hz","GP","CTRL","Tyr","4Hz","APA (mV)",129.269412069084
"17n30006","GP_CTRL_Tyr_4Hz","GP","CTRL","Tyr","4Hz","APA (mV)",125.299066314239
"17n30010","GP_CTRL_Tyr_4Hz","GP","CTRL","Tyr","4Hz","APA (mV)",113.525385232834
"17n30015","GP_CTRL_Tyr_4Hz","GP","CTRL","Tyr","4Hz","APA (mV)",131.58568710939
"18215008","GP_CTRL_Tyr_4Hz","GP","CTRL","Tyr","4Hz","APA (mV)",131.121829102676
"18215024","GP_CTRL_Tyr_4Hz","GP","CTRL","Tyr","4Hz","APA (mV)",124.927920272825
"18215031","GP_CTRL_Tyr_4Hz","GP","CTRL","Tyr","4Hz","APA (mV)",131.26526172307
"18215035","GP_CTRL_Tyr_4Hz","GP","CTRL","Tyr","4Hz","APA (mV)",134.501223709462
"18215051","GP_CTRL_Tyr_4Hz","GP","CTRL","Tyr","4Hz","APA (mV)",132.266543483731
"18215066","GP_CTRL_Tyr_4Hz","GP","CTRL","Tyr","4Hz","APA (mV)",128.826724070908
"18215070","GP_CTRL_Tyr_4Hz","GP","CTRL","Tyr","4Hz","APA (mV)",133.369143606033
"18d03014","GP_CTRL_Tyr_4Hz","GP","CTRL","Tyr","4Hz","APA (mV)",40.0437020669215
"18d03018","GP_CTRL_Tyr_4Hz","GP","CTRL","Tyr","4Hz","APA (mV)",132.283877468494
"18d03022","GP_CTRL_Tyr_4Hz","GP","CTRL","Tyr","4Hz","APA (mV)",133.991030826964
"18d12023","GP_CTRL_Tyr_4Hz","GP","CTRL","Tyr","4Hz","APA (mV)",130.907107418189
"18d12027","GP_CTRL_Tyr_4Hz","GP","CTRL","Tyr","4Hz","APA (mV)",129.268130330774
"18d12055","GP_CTRL_Tyr_4Hz","GP","CTRL","Tyr","4Hz","APA (mV)",127.144106845798
"19307008 2","GP_CTRL_Tyr_4Hz","GP","CTRL","Tyr","4Hz","APA (mV)",115.696405637528
"19307008","GP_CTRL_Tyr_4Hz","GP","CTRL","Tyr","4Hz","APA (mV)",132.819399941401
"19307012","GP_CTRL_Tyr_4Hz","GP","CTRL","Tyr","4Hz","APA (mV)",124.957095078165
"19314014","GP_CTRL_Tyr_4Hz","GP","CTRL","Tyr","4Hz","APA (mV)",111.237177333705
"17421003","GP_CTRL_Tyr_0.5Hz","GP","CTRL","Tyr","0.5Hz","dV/dt max y (V/s)",215.167241137485
"17421040","GP_CTRL_Tyr_0.5Hz","GP","CTRL","Tyr","0.5Hz","dV/dt max y (V/s)",229.989629164106
"17502010","GP_CTRL_Tyr_0.5Hz","GP","CTRL","Tyr","0.5Hz","dV/dt max y (V/s)",278.976446665293
"17n30003","GP_CTRL_Tyr_0.5Hz","GP","CTRL","Tyr","0.5Hz","dV/dt max y (V/s)",128.173822037086
"17n30007","GP_CTRL_Tyr_0.5Hz","GP","CTRL","Tyr","0.5Hz","dV/dt max y (V/s)",378.417950776136
"17n30012","GP_CTRL_Tyr_0.5Hz","GP","CTRL","Tyr","0.5Hz","dV/dt max y (V/s)",335.693343430393
"18215005","GP_CTRL_Tyr_0.5Hz","GP","CTRL","Tyr","0.5Hz","dV/dt max y (V/s)",280.41992814288
"18215021","GP_CTRL_Tyr_0.5Hz","GP","CTRL","Tyr","0.5Hz","dV/dt max y (V/s)",212.32910630843
"18215028","GP_CTRL_Tyr_0.5Hz","GP","CTRL","Tyr","0.5Hz","dV/dt max y (V/s)",279.772955472159
"18215032","GP_CTRL_Tyr_0.5Hz","GP","CTRL","Tyr","0.5Hz","dV/dt max y (V/s)",276.956182948262
"18215048","GP_CTRL_Tyr_0.5Hz","GP","CTRL","Tyr","0.5Hz","dV/dt max y (V/s)",302.743537040289
"18215062","GP_CTRL_Tyr_0.5Hz","GP","CTRL","Tyr","0.5Hz","dV/dt max y (V/s)",253.750616023334
"18215067","GP_CTRL_Tyr_0.5Hz","GP","CTRL","Tyr","0.5Hz","dV/dt max y (V/s)",260.360723592959
"18d03011","GP_CTRL_Tyr_0.5Hz","GP","CTRL","Tyr","0.5Hz","dV/dt max y (V/s)",310.495002057287
"18d03015","GP_CTRL_Tyr_0.5Hz","GP","CTRL","Tyr","0.5Hz","dV/dt max y (V/s)",311.047370233696
"18d03019","GP_CTRL_Tyr_0.5Hz","GP","CTRL","Tyr","0.5Hz","dV/dt max y (V/s)",361.520393822806
"18d12020","GP_CTRL_Tyr_0.5Hz","GP","CTRL","Tyr","0.5Hz","dV/dt max y (V/s)",237.472539487617
"18d12024","GP_CTRL_Tyr_0.5Hz","GP","CTRL","Tyr","0.5Hz","dV/dt max y (V/s)",233.08411165515
"18d12052","GP_CTRL_Tyr_0.5Hz","GP","CTRL","Tyr","0.5Hz","dV/dt max y (V/s)",152.001956522506
"19307004","GP_CTRL_Tyr_0.5Hz","GP","CTRL","Tyr","0.5Hz","dV/dt max y (V/s)",187.652578977606
"19307005","GP_CTRL_Tyr_0.5Hz","GP","CTRL","Tyr","0.5Hz","dV/dt max y (V/s)",311.090094844035
"19307009","GP_CTRL_Tyr_0.5Hz","GP","CTRL","Tyr","0.5Hz","dV/dt max y (V/s)",226.913457220348
"19314011","GP_CTRL_Tyr_0.5Hz","GP","CTRL","Tyr","0.5Hz","dV/dt max y (V/s)",189.117422658027
"17421004","GP_CTRL_Tyr_1Hz","GP","CTRL","Tyr","1Hz","dV/dt max y (V/s)",203.2196090345
"17421041","GP_CTRL_Tyr_1Hz","GP","CTRL","Tyr","1Hz","dV/dt max y (V/s)",213.720707902028
"17502011","GP_CTRL_Tyr_1Hz","GP","CTRL","Tyr","1Hz","dV/dt max y (V/s)",263.720709019613
"17n30004","GP_CTRL_Tyr_1Hz","GP","CTRL","Tyr","1Hz","dV/dt max y (V/s)",384.012839833282
"17n30008","GP_CTRL_Tyr_1Hz","GP","CTRL","Tyr","1Hz","dV/dt max y (V/s)",384.521466111219
"17n30013","GP_CTRL_Tyr_1Hz","GP","CTRL","Tyr","1Hz","dV/dt max y (V/s)",295.003241196438
"18215006","GP_CTRL_Tyr_1Hz","GP","CTRL","Tyr","1Hz","dV/dt max y (V/s)",274.166876245296
"18215022","GP_CTRL_Tyr_1Hz","GP","CTRL","Tyr","1Hz","dV/dt max y (V/s)",252.41394607158
"18215029","GP_CTRL_Tyr_1Hz","GP","CTRL","Tyr","1Hz","dV/dt max y (V/s)",209.14612283884
"18215033","GP_CTRL_Tyr_1Hz","GP","CTRL","Tyr","1Hz","dV/dt max y (V/s)",288.400275000932
"18215049","GP_CTRL_Tyr_1Hz","GP","CTRL","Tyr","1Hz","dV/dt max y (V/s)",262.149053711051
"18215063","GP_CTRL_Tyr_1Hz","GP","CTRL","Tyr","1Hz","dV/dt max y (V/s)",230.364995383436
"18215068","GP_CTRL_Tyr_1Hz","GP","CTRL","Tyr","1Hz","dV/dt max y (V/s)",274.111944603443
"18d03012","GP_CTRL_Tyr_1Hz","GP","CTRL","Tyr","1Hz","dV/dt max y (V/s)",290.124518203539
"18d03016","GP_CTRL_Tyr_1Hz","GP","CTRL","Tyr","1Hz","dV/dt max y (V/s)",363.079842099837
"18d03020","GP_CTRL_Tyr_1Hz","GP","CTRL","Tyr","1Hz","dV/dt max y (V/s)",334.384162747507
"18d12021","GP_CTRL_Tyr_1Hz","GP","CTRL","Tyr","1Hz","dV/dt max y (V/s)",225.708012857468
"18d12025","GP_CTRL_Tyr_1Hz","GP","CTRL","Tyr","1Hz","dV/dt max y (V/s)",248.092656912487
"18d12053","GP_CTRL_Tyr_1Hz","GP","CTRL","Tyr","1Hz","dV/dt max y (V/s)",166.809085759721
"19307005","GP_CTRL_Tyr_1Hz","GP","CTRL","Tyr","1Hz","dV/dt max y (V/s)",115.600580446767
"19307006","GP_CTRL_Tyr_1Hz","GP","CTRL","Tyr","1Hz","dV/dt max y (V/s)",330.529792544162
"19307010","GP_CTRL_Tyr_1Hz","GP","CTRL","Tyr","1Hz","dV/dt max y (V/s)",165.368656040028
"19314012","GP_CTRL_Tyr_1Hz","GP","CTRL","Tyr","1Hz","dV/dt max y (V/s)",214.569081605391
"17421005","GP_CTRL_Tyr_2Hz","GP","CTRL","Tyr","2Hz","dV/dt max y (V/s)",159.03015492179
"17421042","GP_CTRL_Tyr_2Hz","GP","CTRL","Tyr","2Hz","dV/dt max y (V/s)",211.318974449909
"17502012","GP_CTRL_Tyr_2Hz","GP","CTRL","Tyr","2Hz","dV/dt max y (V/s)",219.235234392476
"17n30005","GP_CTRL_Tyr_2Hz","GP","CTRL","Tyr","2Hz","dV/dt max y (V/s)",391.642234002161
"17n30009","GP_CTRL_Tyr_2Hz","GP","CTRL","Tyr","2Hz","dV/dt max y (V/s)",122.070306701974
"17n30014","GP_CTRL_Tyr_2Hz","GP","CTRL","Tyr","2Hz","dV/dt max y (V/s)",244.140613403961
"18215007","GP_CTRL_Tyr_2Hz","GP","CTRL","Tyr","2Hz","dV/dt max y (V/s)",248.999029003061
"18215023","GP_CTRL_Tyr_2Hz","GP","CTRL","Tyr","2Hz","dV/dt max y (V/s)",245.034795516016
"18215030","GP_CTRL_Tyr_2Hz","GP","CTRL","Tyr","2Hz","dV/dt max y (V/s)",221.966557695717
"18215034","GP_CTRL_Tyr_2Hz","GP","CTRL","Tyr","2Hz","dV/dt max y (V/s)",237.966924264291
"18215050","GP_CTRL_Tyr_2Hz","GP","CTRL","Tyr","2Hz","dV/dt max y (V/s)",278.289801142137
"18215065","GP_CTRL_Tyr_2Hz","GP","CTRL","Tyr","2Hz","dV/dt max y (V/s)",179.501346785607
"18215069","GP_CTRL_Tyr_2Hz","GP","CTRL","Tyr","2Hz","dV/dt max y (V/s)",253.027349405603
"18d03013","GP_CTRL_Tyr_2Hz","GP","CTRL","Tyr","2Hz","dV/dt max y (V/s)",318.679816693365
"18d03017","GP_CTRL_Tyr_2Hz","GP","CTRL","Tyr","2Hz","dV/dt max y (V/s)",276.992804042838
"18d03021","GP_CTRL_Tyr_2Hz","GP","CTRL","Tyr","2Hz","dV/dt max y (V/s)",298.858649258135
"18d12022","GP_CTRL_Tyr_2Hz","GP","CTRL","Tyr","2Hz","dV/dt max y (V/s)",220.175175819735
"18d12026","GP_CTRL_Tyr_2Hz","GP","CTRL","Tyr","2Hz","dV/dt max y (V/s)",265.106207097459
"18d12054","GP_CTRL_Tyr_2Hz","GP","CTRL","Tyr","2Hz","dV/dt max y (V/s)",157.540897076003
"19307007","GP_CTRL_Tyr_2Hz","GP","CTRL","Tyr","2Hz","dV/dt max y (V/s)",197.247318861948
"19307007_2","GP_CTRL_Tyr_2Hz","GP","CTRL","Tyr","2Hz","dV/dt max y (V/s)",164.031974630773
"19307011","GP_CTRL_Tyr_2Hz","GP","CTRL","Tyr","2Hz","dV/dt max y (V/s)",236.074834378245
"19314013","GP_CTRL_Tyr_2Hz","GP","CTRL","Tyr","2Hz","dV/dt max y (V/s)",198.028555047272
"17421007","GP_CTRL_Tyr_4Hz","GP","CTRL","Tyr","4Hz","dV/dt max y (V/s)",176.474002967939
"17421043","GP_CTRL_Tyr_4Hz","GP","CTRL","Tyr","4Hz","dV/dt max y (V/s)",206.454472388053
"17502013","GP_CTRL_Tyr_4Hz","GP","CTRL","Tyr","4Hz","dV/dt max y (V/s)",91.7175313469219
"17n30006","GP_CTRL_Tyr_4Hz","GP","CTRL","Tyr","4Hz","dV/dt max y (V/s)",283.813463082088
"17n30010","GP_CTRL_Tyr_4Hz","GP","CTRL","Tyr","4Hz","dV/dt max y (V/s)",250.244128739046
"17n30015","GP_CTRL_Tyr_4Hz","GP","CTRL","Tyr","4Hz","dV/dt max y (V/s)",343.322737599295
"18215008","GP_CTRL_Tyr_4Hz","GP","CTRL","Tyr","4Hz","dV/dt max y (V/s)",205.557255571124
"18215024","GP_CTRL_Tyr_4Hz","GP","CTRL","Tyr","4Hz","dV/dt max y (V/s)",122.470095510858
"18215031","GP_CTRL_Tyr_4Hz","GP","CTRL","Tyr","4Hz","dV/dt max y (V/s)",121.209719506124
"18215035","GP_CTRL_Tyr_4Hz","GP","CTRL","Tyr","4Hz","dV/dt max y (V/s)",177.294925837849
"18215051","GP_CTRL_Tyr_4Hz","GP","CTRL","Tyr","4Hz","dV/dt max y (V/s)",226.251225760235
"18215066","GP_CTRL_Tyr_4Hz","GP","CTRL","Tyr","4Hz","dV/dt max y (V/s)",148.519900780616
"18215070","GP_CTRL_Tyr_4Hz","GP","CTRL","Tyr","4Hz","dV/dt max y (V/s)",230.767827423687
"18d03014","GP_CTRL_Tyr_4Hz","GP","CTRL","Tyr","4Hz","dV/dt max y (V/s)",0.56152345005103
"18d03018","GP_CTRL_Tyr_4Hz","GP","CTRL","Tyr","4Hz","dV/dt max y (V/s)",179.946903436188
"18d03022","GP_CTRL_Tyr_4Hz","GP","CTRL","Tyr","4Hz","dV/dt max y (V/s)",260.94360934817
"18d12023","GP_CTRL_Tyr_4Hz","GP","CTRL","Tyr","4Hz","dV/dt max y (V/s)",204.824833679753
"18d12027","GP_CTRL_Tyr_4Hz","GP","CTRL","Tyr","4Hz","dV/dt max y (V/s)",248.916631540281
"18d12055","GP_CTRL_Tyr_4Hz","GP","CTRL","Tyr","4Hz","dV/dt max y (V/s)",118.301394245805
"19307008 2","GP_CTRL_Tyr_4Hz","GP","CTRL","Tyr","4Hz","dV/dt max y (V/s)",108.978266308185
"19307008","GP_CTRL_Tyr_4Hz","GP","CTRL","Tyr","4Hz","dV/dt max y (V/s)",299.545294781295
"19307012","GP_CTRL_Tyr_4Hz","GP","CTRL","Tyr","4Hz","dV/dt max y (V/s)",197.024540536655
"19314014","GP_CTRL_Tyr_4Hz","GP","CTRL","Tyr","4Hz","dV/dt max y (V/s)",112.823480969298
"17421003","GP_CTRL_Tyr_0.5Hz","GP","CTRL","Tyr","0.5Hz","Negative dV/dt max y (V/s)",-4.11376962320015
"17421040","GP_CTRL_Tyr_0.5Hz","GP","CTRL","Tyr","0.5Hz","Negative dV/dt max y (V/s)",-52.9144298936664
"17502010","GP_CTRL_Tyr_0.5Hz","GP","CTRL","Tyr","0.5Hz","Negative dV/dt max y (V/s)",-6.76472996891189
"17n30003","GP_CTRL_Tyr_0.5Hz","GP","CTRL","Tyr","0.5Hz","Negative dV/dt max y (V/s)",-169.754020257843
"17n30007","GP_CTRL_Tyr_0.5Hz","GP","CTRL","Tyr","0.5Hz","Negative dV/dt max y (V/s)",-171.237513568171
"17n30012","GP_CTRL_Tyr_0.5Hz","GP","CTRL","Tyr","0.5Hz","Negative dV/dt max y (V/s)",-177.383414426669
"18215005","GP_CTRL_Tyr_0.5Hz","GP","CTRL","Tyr","0.5Hz","Negative dV/dt max y (V/s)",-101.779177079628
"18215021","GP_CTRL_Tyr_0.5Hz","GP","CTRL","Tyr","0.5Hz","Negative dV/dt max y (V/s)",-54.2236340244919
"18215028","GP_CTRL_Tyr_0.5Hz","GP","CTRL","Tyr","0.5Hz","Negative dV/dt max y (V/s)",-10.7269289507029
"18215032","GP_CTRL_Tyr_0.5Hz","GP","CTRL","Tyr","0.5Hz","Negative dV/dt max y (V/s)",-39.0533455994722
"18215048","GP_CTRL_Tyr_0.5Hz","GP","CTRL","Tyr","0.5Hz","Negative dV/dt max y (V/s)",-43.4814462843855
"18215062","GP_CTRL_Tyr_0.5Hz","GP","CTRL","Tyr","0.5Hz","Negative dV/dt max y (V/s)",-26.2023931637937
"18215067","GP_CTRL_Tyr_0.5Hz","GP","CTRL","Tyr","0.5Hz","Negative dV/dt max y (V/s)",-107.254030717625
"18d03011","GP_CTRL_Tyr_0.5Hz","GP","CTRL","Tyr","0.5Hz","Negative dV/dt max y (V/s)",-70.8313004113269
"18d03015","GP_CTRL_Tyr_0.5Hz","GP","CTRL","Tyr","0.5Hz","Negative dV/dt max y (V/s)",-5.1818848814493
"18d03019","GP_CTRL_Tyr_0.5Hz","GP","CTRL","Tyr","0.5Hz","Negative dV/dt max y (V/s)",-126.898196195769
"18d12020","GP_CTRL_Tyr_0.5Hz","GP","CTRL","Tyr","0.5Hz","Negative dV/dt max y (V/s)",-28.1188971128809
"18d12024","GP_CTRL_Tyr_0.5Hz","GP","CTRL","Tyr","0.5Hz","Negative dV/dt max y (V/s)",-43.3685312427991
"18d12052","GP_CTRL_Tyr_0.5Hz","GP","CTRL","Tyr","0.5Hz","Negative dV/dt max y (V/s)",-26.4617925836543
"19307004","GP_CTRL_Tyr_0.5Hz","GP","CTRL","Tyr","0.5Hz","Negative dV/dt max y (V/s)",-5.08626277924887
"19307005","GP_CTRL_Tyr_0.5Hz","GP","CTRL","Tyr","0.5Hz","Negative dV/dt max y (V/s)",-26.8127447399361
"19307009","GP_CTRL_Tyr_0.5Hz","GP","CTRL","Tyr","0.5Hz","Negative dV/dt max y (V/s)",-68.5211196956279
"19314011","GP_CTRL_Tyr_0.5Hz","GP","CTRL","Tyr","0.5Hz","Negative dV/dt max y (V/s)",-9.46044876940267
"17421004","GP_CTRL_Tyr_1Hz","GP","CTRL","Tyr","1Hz","Negative dV/dt max y (V/s)",-4.20379648068086
"17421041","GP_CTRL_Tyr_1Hz","GP","CTRL","Tyr","1Hz","Negative dV/dt max y (V/s)",-56.6650403290625
"17502011","GP_CTRL_Tyr_1Hz","GP","CTRL","Tyr","1Hz","Negative dV/dt max y (V/s)",-6.83898941067635
"17n30004","GP_CTRL_Tyr_1Hz","GP","CTRL","Tyr","1Hz","Negative dV/dt max y (V/s)",-162.298021410676
"17n30008","GP_CTRL_Tyr_1Hz","GP","CTRL","Tyr","1Hz","Negative dV/dt max y (V/s)",-177.001944717935
"17n30013","GP_CTRL_Tyr_1Hz","GP","CTRL","Tyr","1Hz","Negative dV/dt max y (V/s)",-173.950187050137
"18215006","GP_CTRL_Tyr_1Hz","GP","CTRL","Tyr","1Hz","Negative dV/dt max y (V/s)",-126.657107323195
"18215022","GP_CTRL_Tyr_1Hz","GP","CTRL","Tyr","1Hz","Negative dV/dt max y (V/s)",-90.8020039827083
"18215029","GP_CTRL_Tyr_1Hz","GP","CTRL","Tyr","1Hz","Negative dV/dt max y (V/s)",-4.00390633949439
"18215033","GP_CTRL_Tyr_1Hz","GP","CTRL","Tyr","1Hz","Negative dV/dt max y (V/s)",-15.0207522888651
"18215049","GP_CTRL_Tyr_1Hz","GP","CTRL","Tyr","1Hz","Negative dV/dt max y (V/s)",-59.3841566007771
"18215063","GP_CTRL_Tyr_1Hz","GP","CTRL","Tyr","1Hz","Negative dV/dt max y (V/s)",-47.7355967700989
"18215068","GP_CTRL_Tyr_1Hz","GP","CTRL","Tyr","1Hz","Negative dV/dt max y (V/s)",-131.353762701611
"18d03012","GP_CTRL_Tyr_1Hz","GP","CTRL","Tyr","1Hz","Negative dV/dt max y (V/s)",-81.3293475209778
"18d03016","GP_CTRL_Tyr_1Hz","GP","CTRL","Tyr","1Hz","Negative dV/dt max y (V/s)",-35.3912361426184
"18d03020","GP_CTRL_Tyr_1Hz","GP","CTRL","Tyr","1Hz","Negative dV/dt max y (V/s)",-149.920657647863
"18d12021","GP_CTRL_Tyr_1Hz","GP","CTRL","Tyr","1Hz","Negative dV/dt max y (V/s)",-27.2491461168785
"18d12025","GP_CTRL_Tyr_1Hz","GP","CTRL","Tyr","1Hz","Negative dV/dt max y (V/s)",-5.24902355482492
"18d12053","GP_CTRL_Tyr_1Hz","GP","CTRL","Tyr","1Hz","Negative dV/dt max y (V/s)",-4.06494149710853
"19307005","GP_CTRL_Tyr_1Hz","GP","CTRL","Tyr","1Hz","Negative dV/dt max y (V/s)",-5.18798803483395
"19307006","GP_CTRL_Tyr_1Hz","GP","CTRL","Tyr","1Hz","Negative dV/dt max y (V/s)",-4.9133301879469
"19307010","GP_CTRL_Tyr_1Hz","GP","CTRL","Tyr","1Hz","Negative dV/dt max y (V/s)",-6.50634780167841
"19314012","GP_CTRL_Tyr_1Hz","GP","CTRL","Tyr","1Hz","Negative dV/dt max y (V/s)",-4.2724607345697
"17421005","GP_CTRL_Tyr_2Hz","GP","CTRL","Tyr","2Hz","Negative dV/dt max y (V/s)",-3.8706462453697
"17421042","GP_CTRL_Tyr_2Hz","GP","CTRL","Tyr","2Hz","Negative dV/dt max y (V/s)",-49.5605479827643
"17502012","GP_CTRL_Tyr_2Hz","GP","CTRL","Tyr","2Hz","Negative dV/dt max y (V/s)",-6.48803725439413
"17n30005","GP_CTRL_Tyr_2Hz","GP","CTRL","Tyr","2Hz","Negative dV/dt max y (V/s)",-170.89842938274
"17n30009","GP_CTRL_Tyr_2Hz","GP","CTRL","Tyr","2Hz","Negative dV/dt max y (V/s)",-195.312490723185
"17n30014","GP_CTRL_Tyr_2Hz","GP","CTRL","Tyr","2Hz","Negative dV/dt max y (V/s)",-158.691398712525
"18215007","GP_CTRL_Tyr_2Hz","GP","CTRL","Tyr","2Hz","Negative dV/dt max y (V/s)",-129.248049763918
"18215023","GP_CTRL_Tyr_2Hz","GP","CTRL","Tyr","2Hz","Negative dV/dt max y (V/s)",-82.0526141387059
"18215030","GP_CTRL_Tyr_2Hz","GP","CTRL","Tyr","2Hz","Negative dV/dt max y (V/s)",-4.05273446558556
"18215034","GP_CTRL_Tyr_2Hz","GP","CTRL","Tyr","2Hz","Negative dV/dt max y (V/s)",-93.679811664219
"18215050","GP_CTRL_Tyr_2Hz","GP","CTRL","Tyr","2Hz","Negative dV/dt max y (V/s)",-64.6179213661978
"18215065","GP_CTRL_Tyr_2Hz","GP","CTRL","Tyr","2Hz","Negative dV/dt max y (V/s)",-5.84106458368271
"18215069","GP_CTRL_Tyr_2Hz","GP","CTRL","Tyr","2Hz","Negative dV/dt max y (V/s)",-155.075076708385
"18d03013","GP_CTRL_Tyr_2Hz","GP","CTRL","Tyr","2Hz","Negative dV/dt max y (V/s)",-20.2545170542862
"18d03017","GP_CTRL_Tyr_2Hz","GP","CTRL","Tyr","2Hz","Negative dV/dt max y (V/s)",-5.07507335562429
"18d03021","GP_CTRL_Tyr_2Hz","GP","CTRL","Tyr","2Hz","Negative dV/dt max y (V/s)",-150.109866636466
"18d12022","GP_CTRL_Tyr_2Hz","GP","CTRL","Tyr","2Hz","Negative dV/dt max y (V/s)",-35.9985359608798
"18d12026","GP_CTRL_Tyr_2Hz","GP","CTRL","Tyr","2Hz","Negative dV/dt max y (V/s)",-31.5460212129208
"18d12054","GP_CTRL_Tyr_2Hz","GP","CTRL","Tyr","2Hz","Negative dV/dt max y (V/s)",-3.78112801420218
"19307007","GP_CTRL_Tyr_2Hz","GP","CTRL","Tyr","2Hz","Negative dV/dt max y (V/s)",-4.78820811483742
"19307007_2","GP_CTRL_Tyr_2Hz","GP","CTRL","Tyr","2Hz","Negative dV/dt max y (V/s)",-34.729002256711
"19307011","GP_CTRL_Tyr_2Hz","GP","CTRL","Tyr","2Hz","Negative dV/dt max y (V/s)",-76.6296403846805
"19314013","GP_CTRL_Tyr_2Hz","GP","CTRL","Tyr","2Hz","Negative dV/dt max y (V/s)",-4.08935527451642
"17421007","GP_CTRL_Tyr_4Hz","GP","CTRL","Tyr","4Hz","Negative dV/dt max y (V/s)",-3.67736824625839
"17421043","GP_CTRL_Tyr_4Hz","GP","CTRL","Tyr","4Hz","Negative dV/dt max y (V/s)",-29.8492438312452
"17502013","GP_CTRL_Tyr_4Hz","GP","CTRL","Tyr","4Hz","Negative dV/dt max y (V/s)",-6.17980970844195
"17n30006","GP_CTRL_Tyr_4Hz","GP","CTRL","Tyr","4Hz","Negative dV/dt max y (V/s)",-148.228229566766
"17n30010","GP_CTRL_Tyr_4Hz","GP","CTRL","Tyr","4Hz","Negative dV/dt max y (V/s)",-170.389803104878
"17n30015","GP_CTRL_Tyr_4Hz","GP","CTRL","Tyr","4Hz","Negative dV/dt max y (V/s)",-152.587883377499
"18215008","GP_CTRL_Tyr_4Hz","GP","CTRL","Tyr","4Hz","Negative dV/dt max y (V/s)",-32.5408942820333
"18215024","GP_CTRL_Tyr_4Hz","GP","CTRL","Tyr","4Hz","Negative dV/dt max y (V/s)",-4.88281260913936
"18215031","GP_CTRL_Tyr_4Hz","GP","CTRL","Tyr","4Hz","Negative dV/dt max y (V/s)",-3.56140144679133
"18215035","GP_CTRL_Tyr_4Hz","GP","CTRL","Tyr","4Hz","Negative dV/dt max y (V/s)",-4.58984385259114
"18215051","GP_CTRL_Tyr_4Hz","GP","CTRL","Tyr","4Hz","Negative dV/dt max y (V/s)",-61.4044203178084
"18215066","GP_CTRL_Tyr_4Hz","GP","CTRL","Tyr","4Hz","Negative dV/dt max y (V/s)",-5.26733410210909
"18215070","GP_CTRL_Tyr_4Hz","GP","CTRL","Tyr","4Hz","Negative dV/dt max y (V/s)",-153.140262212015
"18d03014","GP_CTRL_Tyr_4Hz","GP","CTRL","Tyr","4Hz","Negative dV/dt max y (V/s)",-108.126833471511
"18d03018","GP_CTRL_Tyr_4Hz","GP","CTRL","Tyr","4Hz","Negative dV/dt max y (V/s)",-4.92858897735017
"18d03022","GP_CTRL_Tyr_4Hz","GP","CTRL","Tyr","4Hz","Negative dV/dt max y (V/s)",-129.669192351458
"18d12023","GP_CTRL_Tyr_4Hz","GP","CTRL","Tyr","4Hz","Negative dV/dt max y (V/s)",-3.5552979310295
