"Sweep (n)","APD","APD value (ms)","APD value (mV)","Absolute Time (s)"
272,"APD 20",37.6499999999942,17.8222643635309,100294.6
272,"APD 50",70.6999999999971,-11.5966788666811,100327.65
272,"APD 90",119.599999999991,-50.5065882219926,100376.55
273,"APD 20",35.3499999999913,17.761229211601,100643.25
273,"APD 50",66.4499999999971,-11.4746085628213,100674.35
273,"APD 90",120.099999999991,-50.4150354940978,100728
274,"APD 20",34,16.2963855652834,100995.35
274,"APD 50",65.8999999999942,-12.3291006898399,101027.25
274,"APD 90",115.5,-50.4760706460277,101076.85
275,"APD 20",35.6499999999942,17.4560534519515,101354.55
275,"APD 50",67.8000000000029,-11.5356437147512,101386.7
275,"APD 90",116.149999999994,-50.2319300383081,101435.05
276,"APD 20",36.5500000000029,17.8832995154608,101675.4
276,"APD 50",71.1999999999971,-11.3830558349264,101710.05
276,"APD 90",120.5,-50.4150354940978,101759.35
277,"APD 20",35.9500000000116,18.1274401231804,102021.45
277,"APD 50",72.4500000000116,-11.3525382589615,102057.95
277,"APD 90",121.75,-50.7507288297122,102107.25
278,"APD 20",36.1000000000058,18.0664049712505,102356.95
278,"APD 50",70.6999999999971,-11.3220206829965,102391.55
278,"APD 90",119.949999999997,-50.4760706460277,102440.8
279,"APD 20",38.9499999999971,17.4865710279165,102726.9
279,"APD 50",73.3999999999942,-11.7492667465058,102761.35
279,"APD 90",121.899999999994,-50.7812464056772,102809.85
280,"APD 20",39.7999999999884,18.3410631549351,103064.75
280,"APD 50",74,-11.2915031070316,103098.95
280,"APD 90",124.449999999997,-50.6896936777823,103149.4
281,"APD 20",38.6999999999971,17.9138170914258,103411
281,"APD 50",72.6000000000058,-11.5356437147512,103444.9
281,"APD 90",123.550000000003,-50.8117639816421,103495.85
282,"APD 20",33,14.1906728237019,103820.05
282,"APD 50",64.9499999999971,-13.7634267601926,103852
282,"APD 90",115.199999999997,-50.8117639816421,103902.25
283,"APD 20",39.4499999999971,17.9748522433557,104160.9
283,"APD 50",72.25,-11.2304679551017,104193.7
283,"APD 90",122.349999999991,-50.2319300383081,104243.8
284,"APD 20",41.1000000000058,19.2565904338836,104516.15
284,"APD 50",77.1000000000058,-10.6506340117676,104552.15
284,"APD 90",125.900000000009,-50.5065882219926,104600.95
285,"APD 20",39.5999999999913,17.7307116356361,104885
285,"APD 50",73.4499999999971,-11.657714018611,104918.85
285,"APD 90",122.849999999991,-50.7507288297122,104968.25
286,"APD 20",42.9499999999971,18.1274401231804,105226.55
286,"APD 50",77.6000000000058,-11.5051261387862,105261.2
