"Sweep (n)","APD","APD value (ms)","APD value (mV)","Absolute Time (s)"
42,"APD 90",154.299999999999,-40.3442363650016,23236
43,"APD 10",33.8999999999978,27.2216783945397,23532.7
43,"APD 30",72.5,9.94872999621068,23571.3
43,"APD 50",98.8999999999978,-7.32421840211829,23597.7
43,"APD 70",124.849999999999,-24.6582019537983,23623.65
43,"APD 90",159.399999999998,-41.9921855054782,23658.2
44,"APD 10",30.1499999999978,25.878905020818,24043.5
44,"APD 30",66.9500000000007,9.52148392275378,24080.3
44,"APD 50",91.3999999999978,-6.77490202195942,24104.75
44,"APD 70",114.549999999999,-22.9492176599707,24127.9
44,"APD 90",143.950000000001,-39.3066387580348,24157.3
45,"APD 10",34,28.4423814615594,24520.8
45,"APD 30",75.6499999999978,11.2915033699324,24562.45
45,"APD 50",102.049999999999,-5.98144502839661,24588.85
45,"APD 70",125.099999999999,-23.0712879666726,24611.9
45,"APD 90",157.299999999999,-40.2221660582996,24644.1
